episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
244,159830.36,78874,83350,0.0,0.05,0.0000004060
245,159394.66,85686,71242,0.0,0.05,0.0000003921
246,177083.27,87575,87801,0.0,0.05,0.0000003793
247,155057.43,81982,80882,0.0,0.05,0.0000003636
248,176146.52,90080,76352,0.0,0.05,0.0000003506
249,162890.84,81969,88223,0.0,0.05,0.0000003354
250,146292.17,72768,81936,0.0,0.05,0.0000003248
251,153659.1,77913,77847,0.0,0.05,0.0000003157
252,148900.28,78554,77750,0.0,0.05,0.0000003056
253,155699.8,77696,82064,0.0,0.05,0.0000002959
254,171190.02,90732,75028,0.0,0.05,0.0000002845
255,181603.51,98407,69961,0.0,0.05,0.0000002754
256,176432.69,88011,81461,0.0,0.05,0.0000002681
257,163723.08,89315,74285,0.0,0.05,0.0000002590
258,181933.28,92191,81489,0.0,0.05,0.0000002482
259,181316.2,95669,78603,0.0,0.05,0.0000002391
260,172498.27,86666,82742,0.0,0.05,0.0000002310
261,196891.03,101545,84215,0.0,0.05,0.0000002226
262,173682.77,89211,80117,0.0,0.05,0.0000002140
263,160564.62,78839,85017,0.0,0.05,0.0000002064
264,161959.24,81959,77929,0.0,0.05,0.0000002003
265,151302.48,77023,85937,0.0,0.05,0.0000001928
266,187531.08,92670,83170,0.0,0.05,0.0000001860
267,156137.77,84330,76998,0.0,0.05,0.0000001793
268,167185.13,88020,80636,0.0,0.05,0.0000001722
269,167127.41,85863,79881,0.0,0.05,0.0000001665
270,166677.29,89713,75103,0.0,0.05,0.0000001609
271,167912.24,80966,88762,0.0,0.05,0.0000001558
272,162709.65,80651,77301,0.0,0.05,0.0000001516
273,148066.63,74371,80621,0.0,0.05,0.0000001466
274,181182.49,92467,77309,0.0,0.05,0.0000001415
275,162857.3,84114,76526,0.0,0.05,0.0000001361
276,163694.29,83618,75534,0.0,0.05,0.0000001317
277,171069.81,83725,90835,0.0,0.05,0.0000001273
278,157298.21,75200,87024,0.0,0.05,0.0000001227
279,160263.73,82714,86486,0.0,0.05,0.0000001178
280,156189.34,75703,84585,0.0,0.05,0.0000001146
281,157549.42,79221,84043,0.0,0.05,0.0000001103
282,173132.84,87574,85338,0.0,0.05,0.0000001066
283,181255.26,95560,82040,0.0,0.05,0.0000001025
284,184107.76,94006,75050,0.0,0.05,0.0000000990
285,161517.01,85272,74936,0.0,0.05,0.0000000958
