episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
242,1192005.0,34150,61834,0.0,0.0883,0.0000542852
243,1239647.5,33454,62530,0.0,0.0875,0.0000536382
244,1260032.5,34767,61217,0.0,0.0866,0.0000529989
245,1219622.5,35027,60957,0.0,0.0857,0.0000523672
246,1229037.5,34656,61328,0.0,0.0849,0.0000517431
247,1406215.0,39002,56982,0.0,0.084,0.0000511264
248,1324755.0,36079,59905,0.0,0.0832,0.0000505170
249,1334667.5,36851,59133,0.0,0.0824,0.0000499149
250,1201837.5,34845,61139,0.0,0.0816,0.0000493200
251,1300475.0,37229,58755,0.0,0.0807,0.0000487322
252,1338972.5,35902,60082,0.0,0.0799,0.0000481514
253,1337065.0,36960,59024,0.0,0.0792,0.0000475775
254,1198372.5,34903,61081,0.0,0.0784,0.0000470105
255,1323855.0,37291,58693,0.0,0.0776,0.0000464502
256,1358077.5,37812,58172,0.0,0.0768,0.0000458965
257,1135277.5,33380,62604,0.0,0.0761,0.0000453495
258,1170600.0,34506,61478,0.0,0.0753,0.0000448090
259,1223635.0,34781,61203,0.0,0.0745,0.0000442750
260,1134217.5,32573,63411,0.0,0.0738,0.0000437473
261,1091235.0,31465,64519,0.0,0.0731,0.0000432259
262,1145060.0,31386,64598,0.0,0.0723,0.0000427107
263,1171335.0,33632,62352,0.0,0.0716,0.0000422017
264,1092545.0,31407,64577,0.0,0.0709,0.0000416987
265,1249727.5,34686,61298,0.0,0.0702,0.0000412017
266,1323740.0,36718,59266,0.0,0.0695,0.0000407106
267,1145027.5,32359,63625,0.0,0.0688,0.0000402254
268,1116467.5,32115,63869,0.0,0.0681,0.0000397460
269,1169142.5,32602,63382,0.0,0.0675,0.0000392723
270,1132435.0,32391,63593,0.0,0.0668,0.0000388042
271,1296495.0,36674,59310,0.0,0.0661,0.0000383417
272,1156957.5,32743,63241,0.0,0.0655,0.0000378848
273,1173785.0,34402,61582,0.0,0.0648,0.0000374332
274,1231772.5,34706,61278,0.0,0.0642,0.0000369871
