episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
246,1263082.5,35390,60594,0.0,0.0849,0.0010000000
247,1281650.0,35911,60073,0.0,0.084,0.0010000000
248,1165020.0,33599,62385,0.0,0.0832,0.0010000000
249,1217777.5,33606,62378,0.0,0.0824,0.0010000000
250,1231822.5,34701,61283,0.0,0.0816,0.0010000000
251,1155702.5,32349,63635,0.0,0.0807,0.0010000000
252,1306905.0,36417,59567,0.0,0.0799,0.0010000000
253,1217877.5,33625,62359,0.0,0.0792,0.0010000000
254,1334962.5,37161,58823,0.0,0.0784,0.0010000000
255,1298435.0,36388,59596,0.0,0.0776,0.0010000000
256,1329850.0,37014,58970,0.0,0.0768,0.0010000000
257,1239355.0,34807,61177,0.0,0.0761,0.0010000000
258,1380735.0,37657,58327,0.0,0.0753,0.0010000000
259,1194855.0,33975,62009,0.0,0.0745,0.0010000000
260,1158675.0,33397,62587,0.0,0.0738,0.0010000000
261,1321142.5,35976,60008,0.0,0.0731,0.0010000000
262,1164932.5,32809,63175,0.0,0.0723,0.0010000000
263,1216807.5,34171,61813,0.0,0.0716,0.0010000000
264,1210350.0,34306,61678,0.0,0.0709,0.0010000000
265,1090052.5,31239,64745,0.0,0.0702,0.0010000000
266,983657.5,29175,66809,0.0,0.0695,0.0010000000
267,1162102.5,32922,63062,0.0,0.0688,0.0010000000
268,1240487.5,34592,61392,0.0,0.0681,0.0010000000
269,1232570.0,35033,60951,0.0,0.0675,0.0010000000
270,1249420.0,35294,60690,0.0,0.0668,0.0010000000
271,1242365.0,36086,59898,0.0,0.0661,0.0010000000
272,1204580.0,33987,61997,0.0,0.0655,0.0010000000
273,1255717.5,34978,61006,0.0,0.0648,0.0010000000
274,942142.5,27165,68819,0.0,0.0642,0.0010000000
275,1179315.0,34248,61736,0.0,0.0635,0.0010000000
276,1254722.5,35880,60104,0.0,0.0629,0.0010000000
277,1158180.0,33611,62373,0.0,0.0623,0.0010000000
278,1202435.0,33761,62223,0.0,0.0617,0.0010000000
279,1072020.0,31909,64075,0.0,0.0611,0.0010000000
280,1100037.5,32938,63046,0.0,0.0604,0.0010000000
281,1171900.0,33547,62437,0.0,0.0598,0.0010000000
282,1307707.5,35724,60260,0.0,0.0593,0.0010000000
