episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
249,21860.05,57442,38542,0.0,0.0824,0.0010000000
250,19562.08,54782,41202,0.0,0.0816,0.0010000000
251,20712.92,55135,40849,0.0,0.0807,0.0010000000
252,20930.83,56236,39748,0.0,0.0799,0.0010000000
253,21929.48,59036,36948,0.0,0.0792,0.0010000000
254,21117.35,56782,39202,0.0,0.0784,0.0010000000
255,20559.75,54523,41461,0.0,0.0776,0.0010000000
256,16062.78,47998,47986,0.0,0.0768,0.0010000000
257,22002.07,58910,37074,0.0,0.0761,0.0010000000
258,21170.55,56327,39657,0.0,0.0753,0.0010000000
259,14975.42,43931,52053,0.0,0.0745,0.0010000000
260,21449.3,57389,38595,0.0,0.0738,0.0010000000
261,20771.75,55201,40783,0.0,0.0731,0.0010000000
262,18336.62,51290,44694,0.0,0.0723,0.0010000000
263,17443.47,49658,46326,0.0,0.0716,0.0010000000
264,19477.48,51861,44123,0.0,0.0709,0.0010000000
265,21088.4,56123,39861,0.0,0.0702,0.0010000000
266,19419.02,51681,44303,0.0,0.0695,0.0010000000
267,20856.8,55534,40450,0.0,0.0688,0.0010000000
268,21723.3,57263,38721,0.0,0.0681,0.0010000000
269,21061.8,55950,40034,0.0,0.0675,0.0010000000
270,20661.42,54380,41604,0.0,0.0668,0.0010000000
271,21863.37,57597,38387,0.0,0.0661,0.0010000000
272,20394.2,54136,41848,0.0,0.0655,0.0010000000
273,20515.32,54818,41166,0.0,0.0648,0.0010000000
274,20914.67,56117,39867,0.0,0.0642,0.0010000000
275,21154.45,56827,39157,0.0,0.0635,0.0010000000
276,19484.47,51647,44337,0.0,0.0629,0.0010000000
277,21103.95,56009,39975,0.0,0.0623,0.0010000000
278,19220.62,50727,45257,0.0,0.0617,0.0010000000
279,21373.1,56922,39062,0.0,0.0611,0.0010000000
280,21816.0,57373,38611,0.0,0.0604,0.0010000000
281,19720.32,52222,43762,0.0,0.0598,0.0010000000
282,20135.4,53596,42388,0.0,0.0593,0.0010000000
283,20341.2,54127,41857,0.0,0.0587,0.0010000000
284,19969.97,52881,43103,0.0,0.0581,0.0010000000
285,20596.77,54216,41768,0.0,0.0575,0.0010000000
286,19557.55,52671,43313,0.0,0.0569,0.0010000000
287,19282.62,51731,44253,0.0,0.0564,0.0010000000
288,19926.45,53551,42433,0.0,0.0558,0.0010000000
289,20660.92,55506,40478,0.0,0.0553,0.0010000000
290,19930.12,53717,42267,0.0,0.0547,0.0010000000
291,21497.28,57533,38451,0.0,0.0542,0.0010000000
292,20057.32,53315,42669,0.0,0.0536,0.0010000000
293,13474.32,41804,54180,0.0,0.0531,0.0010000000
294,21130.37,56442,39542,0.0,0.0526,0.0010000000
295,20097.97,54149,41835,0.0,0.052,0.0010000000
296,18498.45,49197,46787,0.0,0.0515,0.0010000000
297,15893.6,46165,49819,0.0,0.051,0.0010000000
298,21615.75,57273,38711,0.0,0.0505,0.0010000000
299,15226.37,44879,51105,0.0,0.05,0.0010000000
