episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
221,1989692.5,53499,42485,0.0,0.109,0.0010000000
222,1981642.5,53479,42505,0.0,0.1079,0.0010000000
223,2071830.0,55488,40496,0.0,0.1068,0.0010000000
224,2022527.5,54303,41681,0.0,0.1057,0.0010000000
225,2080555.0,56415,39569,0.0,0.1047,0.0010000000
226,2094727.5,56426,39558,0.0,0.1036,0.0010000000
227,1924372.5,51251,44733,0.0,0.1026,0.0010000000
228,2080105.0,55246,40738,0.0,0.1016,0.0010000000
229,2063637.5,54758,41226,0.0,0.1006,0.0010000000
230,2155275.0,57112,38872,0.0,0.0996,0.0010000000
231,1944770.0,51835,44149,0.0,0.0986,0.0010000000
232,2167860.0,58219,37765,0.0,0.0976,0.0010000000
233,2250372.5,60113,35871,0.0,0.0966,0.0010000000
234,1918067.5,51865,44119,0.0,0.0957,0.0010000000
235,2036637.5,54578,41406,0.0,0.0947,0.0010000000
236,2012317.5,53992,41992,0.0,0.0938,0.0010000000
237,2042765.0,54831,41153,0.0,0.0929,0.0010000000
238,2164982.5,57699,38285,0.0,0.0919,0.0010000000
239,2088835.0,55429,40555,0.0,0.091,0.0010000000
240,2088680.0,55259,40725,0.0,0.0901,0.0010000000
241,2209120.0,58207,37777,0.0,0.0892,0.0010000000
242,2161595.0,56925,39059,0.0,0.0883,0.0010000000
243,2026575.0,53508,42476,0.0,0.0875,0.0010000000
244,2134287.5,56561,39423,0.0,0.0866,0.0010000000
245,2005467.5,53495,42489,0.0,0.0857,0.0010000000
246,2062835.0,55129,40855,0.0,0.0849,0.0010000000
247,2048452.5,54964,41020,0.0,0.084,0.0010000000
248,2125455.0,56342,39642,0.0,0.0832,0.0010000000
249,2005237.5,53691,42293,0.0,0.0824,0.0010000000
250,2144020.0,56963,39021,0.0,0.0816,0.0010000000
251,2126097.5,56981,39003,0.0,0.0807,0.0010000000
252,2074885.0,55670,40314,0.0,0.0799,0.0010000000
253,1963080.0,53149,42835,0.0,0.0792,0.0010000000
254,1848492.5,49899,46085,0.0,0.0784,0.0010000000
255,2037837.5,55027,40957,0.0,0.0776,0.0010000000
256,2022125.0,54591,41393,0.0,0.0768,0.0010000000
257,2123032.5,56813,39171,0.0,0.0761,0.0010000000
258,2138492.5,56312,39672,0.0,0.0753,0.0010000000
259,2097557.5,55829,40155,0.0,0.0745,0.0010000000
260,2134222.5,56451,39533,0.0,0.0738,0.0010000000
261,1998820.0,52712,43272,0.0,0.0731,0.0010000000
262,2075495.0,55010,40974,0.0,0.0723,0.0010000000
263,2003605.0,53194,42790,0.0,0.0716,0.0010000000
264,1937690.0,53150,42834,0.0,0.0709,0.0010000000
265,2064122.5,55500,40484,0.0,0.0702,0.0010000000
266,2047857.5,54836,41148,0.0,0.0695,0.0010000000
267,1942195.0,53283,42701,0.0,0.0688,0.0010000000
268,1804310.0,49185,46799,0.0,0.0681,0.0010000000
269,1885382.5,52608,43376,0.0,0.0675,0.0010000000
270,2021435.0,56812,39172,0.0,0.0668,0.0010000000
271,1868257.5,50760,45224,0.0,0.0661,0.0010000000
272,2009597.5,54602,41382,0.0,0.0655,0.0010000000
273,1942427.5,52968,43016,0.0,0.0648,0.0010000000
274,1857742.5,52086,43898,0.0,0.0642,0.0010000000
275,1938985.0,53214,42770,0.0,0.0635,0.0010000000
276,1848605.0,51850,44134,0.0,0.0629,0.0010000000
277,1950245.0,54389,41595,0.0,0.0623,0.0010000000
278,1961530.0,54453,41531,0.0,0.0617,0.0010000000
279,1854932.5,51079,44905,0.0,0.0611,0.0010000000
280,2019790.0,54752,41232,0.0,0.0604,0.0010000000
281,1994882.5,54690,41294,0.0,0.0598,0.0010000000
282,1926667.5,53063,42921,0.0,0.0593,0.0010000000
283,1888352.5,52273,43711,0.0,0.0587,0.0010000000
284,1793375.0,49810,46174,0.0,0.0581,0.0010000000
285,1814112.5,50100,45884,0.0,0.0575,0.0010000000
286,1983812.5,54800,41184,0.0,0.0569,0.0010000000
287,1881422.5,51751,44233,0.0,0.0564,0.0010000000
288,1992890.0,54909,41075,0.0,0.0558,0.0010000000
289,1887912.5,52808,43176,0.0,0.0553,0.0010000000
290,2012060.0,55787,40197,0.0,0.0547,0.0010000000
291,2087482.5,57133,38851,0.0,0.0542,0.0010000000
292,2018747.5,55888,40096,0.0,0.0536,0.0010000000
293,2039205.0,55636,40348,0.0,0.0531,0.0010000000
294,1868830.0,51924,44060,0.0,0.0526,0.0010000000
295,1877765.0,52504,43480,0.0,0.052,0.0010000000
296,1967930.0,54078,41906,0.0,0.0515,0.0010000000
297,1996257.5,54732,41252,0.0,0.051,0.0010000000
298,1900650.0,51939,44045,0.0,0.0505,0.0010000000
299,1791222.5,49482,46502,0.0,0.05,0.0010000000
