episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
232,1959527.5,52315,43669,0.0,0.0976,0.0002528981
233,2074807.5,54589,41395,0.0,0.0966,0.0002514103
234,2108042.5,55944,40040,0.0,0.0957,0.0002499313
235,1995107.5,53225,42759,0.0,0.0947,0.0002484609
236,2022000.0,53839,42145,0.0,0.0938,0.0002469993
237,2088167.5,55735,40249,0.0,0.0929,0.0002455462
238,2061992.5,54306,41678,0.0,0.0919,0.0002441017
239,1942947.5,51922,44062,0.0,0.091,0.0002426656
240,2043910.0,54388,41596,0.0,0.0901,0.0002412380
241,2077357.5,55166,40818,0.0,0.0892,0.0002398189
242,2017270.0,53471,42513,0.0,0.0883,0.0002384080
243,2178227.5,57327,38657,0.0,0.0875,0.0002370055
244,2010122.5,53737,42247,0.0,0.0866,0.0002356112
245,2224177.5,58426,37558,0.0,0.0857,0.0002342251
246,2020395.0,53442,42542,0.0,0.0849,0.0002328472
247,2020587.5,53322,42662,0.0,0.084,0.0002314774
248,1987895.0,52875,43109,0.0,0.0832,0.0002301156
249,2092757.5,55577,40407,0.0,0.0824,0.0002287619
250,2021610.0,53711,42273,0.0,0.0816,0.0002274161
251,1979955.0,52915,43069,0.0,0.0807,0.0002260782
252,2002170.0,52998,42986,0.0,0.0799,0.0002247482
253,2193102.5,57897,38087,0.0,0.0792,0.0002234260
254,2139715.0,56780,39204,0.0,0.0784,0.0002221116
255,1999957.5,53236,42748,0.0,0.0776,0.0002208050
256,2118665.0,56070,39914,0.0,0.0768,0.0002195060
257,1928200.0,51687,44297,0.0,0.0761,0.0002182146
258,2061780.0,54910,41074,0.0,0.0753,0.0002169309
259,1917602.5,51053,44931,0.0,0.0745,0.0002156547
260,2060580.0,55514,40470,0.0,0.0738,0.0002143860
261,2015447.5,53467,42517,0.0,0.0731,0.0002131248
262,1972685.0,52636,43348,0.0,0.0723,0.0002118710
263,1887362.5,50915,45069,0.0,0.0716,0.0002106246
264,2084435.0,54908,41076,0.0,0.0709,0.0002093855
265,2064260.0,54660,41324,0.0,0.0702,0.0002081537
266,2030972.5,53865,42119,0.0,0.0695,0.0002069292
